CustomerID,Age,Gender,AnnualIncome,SpendingScore,Region,PreferredChannel,TenureYears,WebsiteVisits,PurchasesLastYear
CUST00485,20,Female,53659,38,North,Social Media,8,12,2
CUST00486,28,Female,52878,75,South,Email,4,12,5
CUST00487,24,Male,81982,65,South,Social Media,9,12,9
CUST00488,51,Female,53695,91,East,Social Media,13,16,5
CUST00489,43,Female,39377,47,East,Social Media,8,9,6
CUST00490,34,Female,45768,39,East,Phone Call,3,16,4
CUST00491,49,Male,32968,49,North,Social Media,12,12,3
CUST00492,35,Female,68839,73,North,Email,2,12,7
CUST00493,26,Female,58618,58,West,Email,1,10,11
CUST00494,50,Male,66866,90,North,Phone Call,3,11,4
CUST00495,40,Male,68194,89,West,Social Media,2,3,7
CUST00496,24,Female,43786,17,South,Phone Call,8,8,6
CUST00497,33,Male,35828,6,North,Phone Call,12,11,4
CUST00498,26,Male,49224,15,South,Social Media,11,11,5
CUST00499,21,Male,36908,67,West,Email,11,11,6
CUST00500,44,Female,52474,95,South,Social Media,12,4,4
CUST00501,54,Female,66981,28,South,Phone Call,11,8,9
CUST00502,21,Male,47477,73,North,SMS,7,13,6
CUST00503,40,Male,52249,44,West,Phone Call,11,10,5
CUST00504,28,Male,48592,18,West,Email,0,8,4
CUST00505,30,Male,62040,32,East,Social Media,1,9,5
CUST00506,29,Female,39983,83,North,SMS,2,11,8
CUST00507,26,Male,17053,69,North,Phone Call,5,13,2
CUST00508,35,Female,57063,44,West,Phone Call,4,6,6
CUST00509,26,Male,64817,70,North,Phone Call,10,9,6
CUST00510,37,Female,56695,63,South,Social Media,4,12,10
CUST00511,34,Female,40396,76,East,Social Media,5,10,4
CUST00512,32,Male,32974,58,West,Phone Call,12,9,5
CUST00513,25,Female,57417,47,North,Social Media,11,9,6
CUST00514,29,Female,52122,17,North,SMS,13,12,6
CUST00515,42,Female,48113,39,South,SMS,7,14,3
CUST00516,40,Male,77336,59,North,Email,13,13,5
CUST00517,25,Female,35797,7,North,Social Media,0,13,6
CUST00518,35,Female,76625,63,South,Social Media,4,10,6
CUST00519,42,Male,50476,57,North,Phone Call,5,12,6
CUST00520,18,Male,22466,75,East,SMS,10,11,4
CUST00521,40,Female,47311,34,South,Social Media,9,13,6
CUST00522,28,Female,64392,53,West,Social Media,10,15,3
CUST00523,40,Male,44524,66,East,Social Media,5,12,3
CUST00524,27,Male,27878,78,North,Phone Call,8,10,2
CUST00525,16,Female,47532,82,South,SMS,9,11,5
CUST00526,18,Female,37142,48,South,Social Media,6,17,6
CUST00527,35,Male,57377,60,North,Social Media,3,11,8
CUST00528,37,Male,61600,43,West,Phone Call,6,8,7
CUST00529,25,Female,34155,73,East,Email,6,11,6
CUST00530,41,Female,39412,4,North,Phone Call,10,13,5
CUST00531,18,Male,61349,78,West,Social Media,10,4,5
CUST00532,34,Female,37117,75,South,SMS,5,9,10
CUST00533,22,Female,33767,94,South,SMS,7,9,4
CUST00534,28,Female,32319,91,South,Social Media,7,7,2
CUST00535,35,Female,55280,93,North,Email,12,6,5
CUST00536,26,Male,54637,52,West,Phone Call,12,9,6
CUST00537,31,Male,39739,32,North,Social Media,9,11,8
CUST00538,45,Female,50076,94,North,Social Media,11,9,6
CUST00539,29,Female,72906,90,East,Social Media,12,5,4
CUST00540,43,Female,35389,94,East,Phone Call,5,9,4
CUST00541,23,Female,20723,51,East,SMS,10,4,8
CUST00542,40,Male,56826,10,West,Phone Call,1,11,7
CUST00543,49,Female,48343,12,South,Social Media,4,21,2
CUST00544,10,Female,39349,97,East,SMS,12,9,6
CUST00545,27,Male,59781,98,South,Email,0,6,8
CUST00546,40,Male,62588,82,West,Social Media,9,12,4
CUST00547,32,Female,16875,39,East,SMS,9,9,3
CUST00548,38,Male,40211,80,East,SMS,13,5,7
CUST00549,28,Male,84762,68,South,SMS,11,13,6
CUST00550,35,Female,58751,10,North,Social Media,12,10,3
CUST00551,33,Female,60141,92,West,Email,9,9,5
CUST00552,46,Male,67593,82,West,SMS,13,7,6
CUST00553,37,Female,50256,73,East,Social Media,11,6,4
CUST00554,38,Male,61950,86,West,SMS,12,7,4
CUST00555,30,Male,60770,10,South,Phone Call,14,3,3
CUST00556,30,Male,58085,23,North,SMS,10,7,7
CUST00557,30,Female,45169,77,North,Social Media,8,11,5
CUST00558,38,Female,52580,88,West,SMS,3,10,5
CUST00559,30,Male,41174,13,North,SMS,0,12,5
CUST00560,37,Male,50192,48,South,Phone Call,2,11,5
CUST00561,55,Female,32472,89,East,Phone Call,9,8,1
CUST00562,43,Male,38140,44,East,Social Media,12,13,4
CUST00563,31,Male,45765,93,West,Email,14,5,6
CUST00564,47,Female,35844,80,West,Email,1,9,9
CUST00565,30,Female,42424,64,West,Email,8,16,5
CUST00566,14,Female,47541,40,East,Email,6,10,2
CUST00567,24,Female,56033,6,West,Social Media,9,9,7
CUST00568,16,Male,64238,72,North,Social Media,9,13,6
CUST00569,31,Female,43043,98,East,Phone Call,11,17,2
CUST00570,35,Female,70026,82,South,Phone Call,14,14,4
CUST00571,51,Male,64079,43,West,Email,5,14,3
CUST00572,38,Male,57561,32,East,Phone Call,3,11,7
CUST00573,32,Male,52304,49,West,Social Media,10,9,6
CUST00574,43,Female,54786,74,East,Email,3,8,5
CUST00575,12,Male,67805,98,East,SMS,11,11,2
CUST00576,37,Female,68353,87,East,SMS,11,10,4
CUST00577,42,Male,70024,19,South,SMS,6,13,1
CUST00578,20,Female,50619,84,East,Phone Call,7,12,4
CUST00579,46,Male,58324,52,North,Email,3,5,9
CUST00580,38,Female,70153,52,West,SMS,13,11,5
CUST00581,30,Female,40644,34,West,Email,6,11,3
CUST00582,41,Male,45223,59,West,Social Media,2,9,4
CUST00583,57,Male,50240,81,East,SMS,11,4,4
CUST00584,36,Female,63493,5,West,SMS,11,11,5
CUST00585,37,Male,63727,66,North,SMS,8,9,4
CUST00586,30,Female,46537,41,North,Social Media,11,10,7
CUST00587,26,Female,27370,34,North,Email,2,10,6
CUST00588,43,Female,53692,54,South,SMS,13,6,7
CUST00589,26,Male,36225,20,North,SMS,2,8,7
CUST00590,35,Female,27650,54,North,Email,9,20,6
CUST00591,30,Female,31041,66,West,Phone Call,11,6,9
CUST00592,39,Female,54895,92,East,Phone Call,12,10,2
CUST00593,38,Female,70415,18,West,SMS,1,9,3
CUST00594,45,Male,50583,44,South,SMS,2,7,3
CUST00595,29,Male,53170,48,South,Phone Call,7,8,0
CUST00596,32,Female,67743,35,South,Phone Call,1,17,2
CUST00597,25,Male,26833,79,North,SMS,12,6,5
CUST00598,30,Male,57802,39,North,Email,0,9,7
CUST00599,38,Female,49826,3,North,Phone Call,4,13,8
CUST00600,42,Male,58490,19,East,SMS,7,15,2
CUST00601,25,Male,42747,87,West,Social Media,5,6,6
CUST00602,43,Male,37730,83,North,Email,13,12,5
CUST00603,48,Male,52107,18,South,SMS,1,13,10
CUST00604,39,Male,74737,94,East,Social Media,11,11,3
CUST00605,53,Male,62913,83,East,Phone Call,8,10,4
CUST00606,27,Female,42384,5,South,Social Media,13,8,3
CUST00607,22,Male,29885,55,North,Social Media,12,12,10
CUST00608,17,Female,24768,13,East,Social Media,3,8,3
CUST00609,49,Female,69741,34,South,Phone Call,12,8,9
CUST00610,41,Female,35673,88,North,Social Media,2,11,8
CUST00611,34,Male,45117,18,East,Phone Call,3,10,3
CUST00612,37,Male,69818,68,East,SMS,2,5,7
CUST00613,23,Female,25791,100,West,Social Media,7,11,7
CUST00614,59,Female,72383,72,West,Email,0,12,1
CUST00615,36,Female,46195,43,East,SMS,0,8,6
CUST00616,36,Male,32771,65,East,Phone Call,8,7,5
CUST00617,42,Male,46289,41,East,SMS,6,12,3
CUST00618,39,Male,39161,38,West,Social Media,8,12,5
CUST00619,37,Female,56612,100,North,Phone Call,2,15,4
CUST00620,27,Male,40278,38,West,Social Media,2,13,6
CUST00621,39,Male,21325,13,South,SMS,13,12,3
CUST00622,53,Female,46691,22,East,Email,1,8,6
CUST00623,48,Male,29651,29,South,SMS,1,11,6
CUST00624,50,Female,53064,9,South,SMS,10,11,1
CUST00625,29,Male,32193,91,South,Social Media,8,8,6
CUST00626,25,Female,42679,68,West,Email,1,10,2
CUST00627,33,Male,52738,17,West,Social Media,3,10,6
CUST00628,35,Female,46813,37,North,Social Media,10,11,4
CUST00629,45,Male,53756,64,South,Social Media,3,8,4
CUST00630,18,Female,60204,67,South,Phone Call,8,9,7
CUST00631,50,Female,32630,4,West,Social Media,13,10,7
CUST00632,33,Male,49034,40,South,Email,2,5,4
CUST00633,30,Male,57,16,West,Social Media,9,10,6
CUST00634,24,Female,53709,11,East,Social Media,13,6,10
CUST00635,18,Male,45487,91,East,Email,14,18,4
CUST00636,43,Female,35248,26,South,SMS,1,12,6
CUST00637,35,Female,54735,95,North,Social Media,11,9,6
CUST00638,22,Male,67590,98,West,SMS,14,5,6
CUST00639,22,Male,42859,72,East,Social Media,2,10,8
CUST00640,31,Male,35827,65,East,Social Media,13,10,7
CUST00641,51,Female,52475,2,South,Phone Call,8,7,5
CUST00642,32,Female,29965,91,West,Email,4,7,5
CUST00643,19,Male,40094,45,South,Email,4,9,5
CUST00644,32,Female,68336,43,West,SMS,6,11,4
CUST00645,32,Female,50932,3,North,Phone Call,13,12,5
CUST00646,8,Male,21807,34,West,Social Media,0,11,6
CUST00647,34,Female,23045,80,East,Phone Call,9,7,6
CUST00648,32,Female,52431,65,South,Email,4,6,2
CUST00649,41,Female,62935,64,West,Social Media,8,8,5
CUST00650,53,Male,25735,7,East,Social Media,13,11,10
CUST00651,46,Male,56745,35,South,SMS,13,10,4
CUST00652,32,Female,69955,22,South,Phone Call,5,10,6
CUST00653,23,Male,78317,48,North,Social Media,11,9,3
CUST00654,60,Female,54968,32,East,Email,7,10,4
CUST00655,35,Male,57602,26,West,SMS,9,10,7
CUST00656,35,Female,18002,6,East,Email,7,10,9
CUST00657,34,Female,81496,46,South,SMS,0,12,7
CUST00658,36,Female,41367,55,North,Phone Call,7,8,5
CUST00659,33,Female,35997,75,West,SMS,5,11,1
CUST00660,29,Male,46171,95,North,Phone Call,3,6,4
CUST00661,29,Female,72675,55,North,Phone Call,2,14,5
CUST00662,34,Female,83120,85,East,Social Media,4,9,3
CUST00663,29,Male,51881,57,South,Phone Call,14,15,6
CUST00664,27,Male,64971,86,South,SMS,12,13,8
CUST00665,36,Female,50648,63,West,SMS,4,8,4
CUST00666,32,Female,34433,1,North,Social Media,6,12,4
CUST00667,50,Male,72151,21,North,SMS,8,10,3
CUST00668,8,Female,40668,20,North,Phone Call,10,6,4
CUST00669,45,Female,73032,73,East,SMS,0,15,5
CUST00670,47,Female,69478,91,South,Email,13,13,6
CUST00671,14,Female,59210,29,North,Email,8,12,3
CUST00672,31,Female,77434,43,North,Social Media,2,16,8
CUST00673,31,Female,83485,97,South,Phone Call,5,14,3
CUST00674,20,Female,47371,45,West,SMS,5,9,2
CUST00675,27,Female,37868,65,East,Social Media,3,10,7
CUST00676,23,Female,22035,3,East,Social Media,13,19,5
CUST00677,52,Male,83670,96,East,Phone Call,1,9,1
CUST00678,44,Male,43404,20,South,Social Media,4,5,5
CUST00679,47,Male,67025,81,East,Email,2,2,5
CUST00680,42,Female,38881,37,North,Social Media,3,11,9
CUST00681,23,Female,73073,38,East,SMS,5,14,5
CUST00682,29,Female,39498,74,South,Email,10,8,3
CUST00683,39,Male,32124,45,East,Email,6,5,8
CUST00684,22,Male,46872,93,West,Email,1,5,3
CUST00685,42,Female,42023,42,West,SMS,10,8,6
CUST00686,32,Male,58944,46,South,Phone Call,14,5,9
CUST00687,31,Male,49229,60,South,Social Media,2,7,3
CUST00688,42,Female,59415,96,West,Social Media,11,9,10
CUST00689,39,Female,45634,13,East,Email,6,12,4
CUST00690,31,Male,40023,31,North,Email,12,11,4
CUST00691,46,Female,41246,68,South,Social Media,4,9,5
CUST00692,24,Male,80674,62,West,SMS,3,7,2
CUST00693,41,Male,53377,49,East,Email,3,9,1
CUST00694,40,Male,20243,18,South,Email,8,10,5
CUST00695,31,Female,42196,75,East,SMS,14,8,5
CUST00696,38,Male,51452,53,North,Phone Call,8,7,3
CUST00697,22,Male,77680,18,South,Email,9,16,3
CUST00698,44,Female,65430,51,North,Phone Call,6,18,6
CUST00699,33,Female,36174,41,North,SMS,0,4,2
CUST00700,29,Male,86275,97,North,Social Media,0,10,5
CUST00701,45,Female,49532,67,West,Social Media,2,2,6
CUST00702,27,Female,68694,65,North,Phone Call,2,10,5
CUST00703,20,Male,32674,83,North,Email,6,16,8
CUST00704,19,Female,14027,6,East,Social Media,11,11,10
CUST00705,41,Male,28873,74,West,SMS,13,8,3
CUST00706,22,Female,1244,37,West,Email,12,11,2
CUST00707,52,Female,81681,12,West,Phone Call,1,9,11
CUST00708,14,Male,53217,81,West,Phone Call,7,8,2
CUST00709,51,Male,36130,91,North,Phone Call,0,15,4
CUST00710,37,Female,56789,2,East,Phone Call,10,18,8
CUST00711,34,Female,52840,53,North,SMS,12,12,5
CUST00712,29,Female,59314,25,North,Social Media,14,8,6
CUST00713,38,Male,68142,28,West,Phone Call,7,9,5
CUST00714,34,Female,45651,45,West,Social Media,8,13,4
CUST00715,46,Male,36802,37,South,Social Media,13,10,7
CUST00716,36,Female,62416,17,East,Phone Call,4,10,2
CUST00717,36,Female,62034,69,West,Email,10,10,1
CUST00718,31,Female,51511,56,West,Phone Call,3,8,4
CUST00719,34,Female,82663,58,North,SMS,5,12,3
CUST00720,38,Female,43432,83,North,Email,5,11,4
CUST00721,17,Male,36502,4,North,Phone Call,7,7,1
CUST00722,21,Male,56271,55,West,Social Media,7,10,3
CUST00723,42,Male,39875,49,East,Social Media,0,18,7
CUST00724,36,Female,57432,38,West,Email,8,10,5
CUST00725,33,Male,37504,45,West,SMS,9,12,3
CUST00726,35,Male,43996,30,East,Social Media,0,8,5
CUST00727,38,Female,78362,96,West,SMS,2,11,1
CUST00728,29,Female,43916,37,West,Social Media,6,6,3
CUST00729,27,Male,38017,56,East,Email,4,21,6
CUST00730,36,Male,67560,27,West,Phone Call,5,11,4
CUST00731,25,Male,34234,32,South,Social Media,12,9,4
CUST00732,39,Male,39605,11,South,Email,7,8,10
CUST00733,17,Male,58648,58,North,Email,3,16,5
CUST00734,45,Male,64076,77,West,Phone Call,13,10,8
CUST00735,39,Male,68307,35,East,Phone Call,13,11,7
CUST00736,37,Female,38791,17,East,Email,3,9,3
CUST00737,44,Male,58940,30,South,Social Media,7,15,5
CUST00738,51,Female,43008,18,North,SMS,2,12,3
CUST00739,45,Female,40915,30,West,SMS,12,13,5
CUST00740,16,Female,68048,90,East,Phone Call,5,13,3
CUST00741,22,Male,41756,16,East,Social Media,3,12,3
CUST00742,28,Male,54173,75,West,Email,5,9,2
CUST00743,35,Female,52333,54,North,SMS,3,18,4
CUST00744,40,Male,33938,4,South,SMS,1,12,1
CUST00745,27,Male,64491,15,West,Social Media,9,14,3
CUST00746,36,Female,58404,76,West,Email,14,9,1
CUST00747,27,Male,20205,27,West,Phone Call,10,10,11
CUST00748,28,Female,54161,4,South,SMS,10,11,3
CUST00749,20,Female,38405,35,East,Social Media,2,14,5
CUST00750,25,Female,66456,85,West,Phone Call,10,4,5
CUST00751,21,Female,28319,63,West,Social Media,7,11,7
CUST00752,25,Male,44652,100,West,Email,12,12,7
CUST00753,45,Female,55430,66,West,Social Media,0,7,1
CUST00754,25,Male,50815,39,North,Phone Call,10,13,2
CUST00755,61,Male,61444,28,North,Email,9,4,5
CUST00756,39,Male,27223,34,North,SMS,5,12,4
CUST00757,36,Male,74778,33,East,Phone Call,8,5,9
CUST00758,26,Female,57877,50,West,Social Media,0,9,9
CUST00759,42,Female,70395,60,West,SMS,12,13,5
CUST00760,29,Female,63113,72,West,Email,3,9,8
CUST00761,36,Female,49825,72,West,Phone Call,6,10,7
CUST00762,60,Female,30737,42,South,Email,5,11,7
CUST00763,34,Male,41546,86,South,Email,5,11,5
CUST00764,46,Female,73843,91,South,Social Media,8,11,1
CUST00765,27,Male,70781,28,West,Social Media,7,6,4
CUST00766,34,Male,40706,75,South,Social Media,12,3,2
CUST00767,52,Female,7725,27,South,SMS,12,7,5
CUST00768,28,Male,46809,1,East,SMS,4,9,2
CUST00769,53,Male,45684,92,East,Social Media,10,5,7
CUST00770,42,Female,46253,91,South,SMS,13,13,5
CUST00771,29,Female,57928,8,South,Phone Call,11,11,8
CUST00772,41,Female,63143,46,East,Email,10,10,6
CUST00773,44,Male,64854,24,South,Social Media,1,8,3
CUST00774,41,Female,56685,40,West,Email,11,13,4
CUST00775,19,Female,22988,51,South,Email,2,7,6
CUST00776,27,Male,44882,100,West,Email,11,8,5
CUST00777,32,Female,84561,24,South,Phone Call,9,14,5
CUST00778,34,Male,55613,22,North,Phone Call,2,9,3
CUST00779,41,Male,55517,74,South,SMS,3,10,2
CUST00780,36,Female,55392,68,North,Email,1,10,7
CUST00781,21,Male,56230,8,South,SMS,7,12,3
CUST00782,38,Male,14253,58,South,Email,14,7,4
CUST00783,41,Female,46407,15,West,Social Media,7,10,5
CUST00784,40,Female,49431,8,East,Email,13,12,6
CUST00785,45,Female,69222,93,East,Email,12,9,10
CUST00786,43,Male,50715,42,West,Phone Call,11,10,5
CUST00787,39,Male,25302,39,East,Social Media,7,4,3
CUST00788,34,Female,56451,35,North,SMS,9,12,5
CUST00789,18,Female,37942,41,North,Social Media,13,11,2
CUST00790,39,Female,31748,48,South,Phone Call,14,8,6
CUST00791,37,Male,37487,78,North,Phone Call,4,14,4
CUST00792,37,Female,58137,96,East,Email,14,12,2
CUST00793,22,Male,68881,71,North,Phone Call,9,7,6
CUST00794,24,Female,57243,44,South,Phone Call,5,12,2
CUST00795,45,Male,59480,97,North,Email,13,14,0
CUST00796,34,Male,57095,35,East,Phone Call,5,9,3
CUST00797,41,Female,51519,27,West,Phone Call,6,9,1
CUST00798,35,Male,60453,65,South,SMS,0,12,5
CUST00799,35,Male,13718,70,West,Email,9,13,2
CUST00800,44,Female,51666,66,North,Email,2,4,5
CUST00801,29,Female,34326,71,South,SMS,10,11,7
CUST00802,35,Male,67443,72,South,SMS,2,12,8
CUST00803,30,Male,47792,63,North,SMS,10,9,4
CUST00804,30,Male,50464,93,South,SMS,6,13,10
CUST00805,31,Female,27423,80,North,Email,13,9,7
CUST00806,37,Male,65252,29,West,SMS,5,14,7
CUST00807,30,Male,59409,31,West,SMS,8,7,7
CUST00808,47,Female,58354,64,East,Phone Call,8,3,5
CUST00809,26,Female,37804,86,East,Email,8,7,6
CUST00810,33,Female,38395,53,North,SMS,12,9,7
CUST00811,30,Female,53353,74,North,Phone Call,3,7,1
CUST00812,49,Female,39582,68,West,Email,14,10,5
CUST00813,36,Male,56523,25,South,SMS,2,9,5
CUST00814,45,Male,17586,13,North,SMS,14,11,4
CUST00815,20,Male,42686,81,South,Phone Call,3,7,5
CUST00816,37,Female,76951,40,East,Social Media,2,8,8
CUST00817,43,Female,56592,72,West,Email,6,13,8
CUST00818,35,Female,52501,87,North,Phone Call,10,6,2
CUST00819,45,Male,79778,7,East,SMS,2,12,7
CUST00820,29,Female,14960,32,North,Social Media,14,4,5
CUST00821,49,Female,37770,24,East,Social Media,0,12,9
CUST00822,57,Female,43982,1,West,Phone Call,7,10,4
CUST00823,31,Male,62875,47,North,Phone Call,5,9,6
CUST00824,30,Female,63134,51,North,Phone Call,4,9,5
CUST00825,49,Female,37009,36,South,Email,7,5,6
CUST00826,50,Male,64969,27,South,Social Media,10,7,6
CUST00827,29,Female,43950,70,North,Email,7,7,2
CUST00828,30,Female,68174,42,West,Social Media,2,8,9
CUST00829,32,Female,34510,95,South,Email,2,8,8
CUST00830,21,Male,48150,76,North,Phone Call,9,17,9
CUST00831,25,Female,42647,90,North,SMS,6,16,4
CUST00832,24,Female,65840,89,East,Phone Call,2,2,5
CUST00833,27,Male,42158,68,West,Email,8,11,2
CUST00834,34,Male,49363,70,South,Phone Call,7,8,4
CUST00835,37,Female,57602,13,South,Social Media,7,12,3
CUST00836,50,Male,58178,25,East,Email,8,11,4
CUST00837,25,Female,63304,95,North,Phone Call,7,9,5
CUST00838,44,Male,53166,22,South,Phone Call,3,14,4
CUST00839,32,Female,43726,99,North,SMS,6,11,6
CUST00840,34,Female,44754,21,South,SMS,13,9,7
CUST00841,41,Female,50385,15,South,Phone Call,5,8,6
CUST00842,23,Male,53743,67,North,Social Media,0,9,5
CUST00843,38,Male,47792,37,North,Social Media,11,10,8
CUST00844,36,Female,50288,45,South,Social Media,4,11,4
CUST00845,39,Female,27241,26,East,Phone Call,1,14,5
CUST00846,37,Female,60010,81,East,SMS,8,14,7
CUST00847,59,Female,52716,55,East,Phone Call,14,14,2
CUST00848,28,Male,65028,50,East,SMS,10,9,2
CUST00849,29,Male,50002,35,East,Social Media,14,8,5
CUST00850,28,Female,23924,41,North,SMS,14,13,0
CUST00851,29,Male,44623,72,South,Phone Call,12,10,3
CUST00852,28,Male,47001,11,East,Phone Call,2,9,7
CUST00853,46,Male,61143,88,West,Phone Call,11,4,7
CUST00854,49,Female,18945,8,South,SMS,14,9,2
CUST00855,29,Female,50617,54,West,Social Media,14,7,7
CUST00856,26,Male,57705,94,North,Phone Call,11,8,5
CUST00857,39,Male,40077,1,South,Phone Call,6,12,8
CUST00858,29,Female,51119,98,North,SMS,1,15,5
CUST00859,41,Female,40594,20,West,Social Media,6,9,6
CUST00860,37,Female,39056,100,South,SMS,12,9,3
CUST00861,19,Male,43873,34,South,Email,3,6,8
CUST00862,50,Male,39339,57,North,Email,10,9,5
CUST00863,52,Male,60254,98,South,Phone Call,5,7,9
CUST00864,28,Female,38975,13,West,SMS,14,8,5
CUST00865,31,Female,36456,54,North,SMS,8,10,6
CUST00866,37,Female,76518,53,West,Phone Call,7,11,4
CUST00867,38,Female,64411,52,South,Email,8,15,6
CUST00868,41,Female,22077,6,West,Social Media,13,8,8
CUST00869,55,Male,38528,36,South,Social Media,4,14,6
CUST00870,33,Male,53636,25,West,Email,4,9,8
CUST00871,27,Male,54856,91,West,Phone Call,3,12,6
CUST00872,21,Female,27642,58,East,Phone Call,8,10,3
CUST00873,27,Male,67378,55,South,Social Media,13,6,2
CUST00874,34,Female,62378,95,East,Social Media,9,11,5
CUST00875,52,Male,57228,3,East,Email,7,12,1
CUST00876,29,Male,70350,28,North,Email,5,8,0
CUST00877,37,Female,56784,68,North,SMS,9,15,2
CUST00878,34,Male,56728,81,West,Email,13,10,4
CUST00879,46,Male,73365,38,South,Email,13,13,3
CUST00880,60,Male,66518,34,North,Social Media,5,8,6
CUST00881,29,Male,37377,84,East,Social Media,5,5,3
CUST00882,30,Male,59497,13,South,SMS,5,9,6
CUST00883,45,Male,40035,5,West,Social Media,6,13,8
CUST00884,41,Male,57562,60,West,Social Media,5,8,10
CUST00885,53,Female,57149,88,North,Social Media,7,8,5
CUST00886,40,Male,29247,17,North,Email,6,9,6
CUST00887,31,Female,48172,57,North,Social Media,1,10,3
CUST00888,40,Male,53978,31,West,Phone Call,9,8,7
CUST00889,46,Female,43455,92,East,Email,3,14,4
CUST00890,43,Female,54720,65,North,Social Media,13,11,7
CUST00891,40,Male,62088,66,West,Email,10,12,6
CUST00892,45,Female,49541,33,South,Social Media,6,14,4
CUST00893,46,Female,53368,93,West,SMS,1,9,3
CUST00894,48,Male,70751,4,South,SMS,3,14,4
CUST00895,41,Female,57097,82,South,SMS,1,11,5
CUST00896,33,Male,53012,55,East,Social Media,14,7,10
CUST00897,36,Female,35628,24,North,SMS,1,10,7
CUST00898,47,Female,60065,32,South,Email,13,15,7
CUST00899,26,Female,54952,73,North,SMS,6,10,4
CUST00900,38,Female,69256,47,West,SMS,10,13,5
CUST00901,31,Male,50703,16,North,SMS,14,11,6
CUST00902,35,Male,22756,21,West,SMS,1,13,8
CUST00903,47,Male,24498,94,South,Email,3,12,2
CUST00904,36,Male,61035,67,East,Phone Call,6,3,5
CUST00905,35,Male,41447,97,South,SMS,5,8,6
CUST00906,21,Female,56551,31,West,Social Media,3,3,2
CUST00907,42,Male,51713,14,South,Phone Call,8,6,2
CUST00908,41,Female,47497,6,East,SMS,4,13,5
CUST00909,56,Male,48554,69,North,Phone Call,1,12,0
CUST00910,31,Male,37019,29,West,Social Media,13,9,4
CUST00911,37,Male,49763,55,North,Social Media,6,10,11
CUST00912,37,Male,41232,37,East,SMS,9,8,2
CUST00913,50,Female,44416,59,South,SMS,11,12,6
CUST00914,34,Male,45145,36,East,Social Media,1,9,2
CUST00915,37,Female,46599,85,West,Email,7,11,4
